row_index,antenna_id,resonant_freq_ghz,depth_db,prominence_db,confidence,method,is_valid_local_min
414,1970,4.800000191,-16.150969,17.689917,0.671042,local_min,1
415,1974,4.000000000,-10.066746,13.198073,0.393035,local_min,1
416,1979,4.929999828,-34.642494,16.474966,0.961364,local_min,1
417,1985,5.329999924,-39.998158,15.697552,0.960418,local_min,1
418,1986,5.159999847,-20.874258,13.177993,0.847006,local_min,1
419,1990,4.300000191,-21.634100,13.334564,0.860798,local_min,1
420,1994,4.110000134,-11.120109,10.275511,0.412329,local_min,1
421,2003,5.480000019,-17.680691,12.931155,0.740804,local_min,1
422,2006,3.930000067,-14.858994,12.761581,0.587886,local_min,1
423,2007,4.719999790,-38.452583,15.321743,0.956828,local_min,1
424,2010,5.099999905,-16.688677,10.480954,0.710254,local_min,1
425,2011,4.769999981,-16.609051,9.258987,0.480773,global_min_fallback,0
426,2021,4.139999866,-9.034591,12.593009,0.382892,local_min,1
427,2024,3.150000095,-17.544012,11.125685,0.745173,local_min,1
428,2040,4.559999943,-20.169874,14.445393,0.839928,local_min,1
429,2042,3.589999914,-7.634693,6.560034,0.181345,global_min_fallback,0
430,2044,3.880000114,-20.164391,17.945743,0.771594,local_min,1
431,2046,5.630000114,-22.777752,12.131108,0.861516,local_min,1
432,2047,3.819999933,-14.799580,15.249537,0.610095,local_min,1
433,2049,5.300000191,-20.892704,15.493036,0.851554,local_min,1
434,2052,5.420000076,-16.782633,12.993230,0.728452,local_min,1
435,2055,4.849999905,-12.423192,10.026248,0.450171,local_min,1
436,2061,5.170000076,-20.167669,12.088579,0.821608,local_min,1
437,2062,5.940000057,-34.179123,11.362209,0.908420,local_min,1
438,2064,4.650000095,-18.940496,12.155021,0.795959,local_min,1
439,2073,5.469999790,-23.084742,14.966422,0.873600,local_min,1
440,2077,5.239999771,-20.733130,9.879824,0.796049,local_min,1
441,2079,4.590000153,-15.397203,8.665997,0.443365,global_min_fallback,0
442,2082,5.789999962,-19.632828,12.478184,0.813821,local_min,1
443,2086,5.860000134,-12.006914,6.418031,0.356210,local_min,1
444,2089,5.070000172,-8.473207,6.379764,0.200503,global_min_fallback,0
445,2092,4.789999962,-11.269488,9.107276,0.295103,global_min_fallback,0
446,2094,4.030000210,-20.293245,12.988344,0.834535,local_min,1
447,2098,5.250000000,-23.859804,15.137009,0.904539,local_min,1
448,2100,4.989999771,-13.851604,11.521819,0.556121,local_min,1
449,2101,3.240000010,-8.931819,7.221722,0.194750,global_min_fallback,0
450,2102,3.950000048,-8.444123,6.676830,0.206811,global_min_fallback,0
451,2114,3.609999895,-12.417514,8.991132,0.348021,global_min_fallback,0
452,2117,4.750000000,-19.310154,11.751888,0.799736,local_min,1
453,2120,5.710000038,-15.987480,10.560697,0.657314,local_min,1
454,2123,5.769999981,-18.705435,10.344473,0.764253,local_min,1
455,2124,3.220000029,-5.893432,12.561790,0.382503,local_min,1
456,2129,5.599999905,-18.712713,13.479706,0.789627,local_min,1
457,2130,3.890000105,-18.769560,11.825697,0.787601,local_min,1
458,2132,3.299999952,-16.035343,13.101437,0.631742,local_min,1
459,2144,4.869999886,-16.335194,12.781454,0.641112,local_min,1
460,2147,4.920000076,-16.193235,10.939844,0.697235,local_min,1
461,2148,5.019999981,-16.845728,11.467843,0.719527,local_min,1
462,2167,5.349999905,-6.429101,5.093079,0.162735,global_min_fallback,0
463,2168,6.000000000,-10.423248,0.000000,0.013324,global_min_fallback,0
464,2175,3.799999952,-17.515232,15.402140,0.696696,local_min,1
465,2182,5.199999809,-8.970204,7.478355,0.213894,global_min_fallback,0
466,2186,4.690000057,-17.696310,13.150036,0.766281,local_min,1
467,2196,4.670000076,-9.365958,7.246772,0.228521,global_min_fallback,0
468,2198,4.679999828,-14.514787,8.588809,0.419581,global_min_fallback,0
469,2199,5.010000229,-7.424712,5.982481,0.186174,global_min_fallback,0
470,2207,5.900000095,-23.644136,12.544864,0.873327,local_min,1
471,2218,4.860000134,-21.903175,14.145906,0.871510,local_min,1
472,2219,4.849999905,-17.049580,10.807972,0.718938,local_min,1
473,2242,4.400000095,-4.602158,3.945682,0.119613,global_min_fallback,0
474,2245,2.640000105,-30.026823,12.101749,0.910427,local_min,1
475,2246,3.730000019,-33.532700,13.336430,0.933502,local_min,1
476,2248,3.680000067,-18.399200,10.105980,0.752869,local_min,1
477,2251,3.150000095,-8.003640,10.045315,0.343571,local_min,1
478,2254,4.900000095,-22.595846,10.446966,0.833797,local_min,1
479,2259,3.009999990,-16.130680,10.971105,0.698152,local_min,1
480,2260,3.660000086,-23.134708,10.582299,0.842555,local_min,1
481,2262,4.420000076,-23.884111,15.372602,0.906035,local_min,1
482,2267,3.069999933,-7.364541,12.652511,0.383627,local_min,1
483,2269,4.909999847,-12.187853,7.614678,0.328651,global_min_fallback,0
484,2272,4.329999924,-21.481131,17.187455,0.842442,local_min,1
485,2276,4.949999809,-11.731891,9.244154,0.434902,local_min,1
486,2282,4.530000210,-14.163318,11.684915,0.600691,local_min,1
487,2283,4.369999886,-16.530756,12.974002,0.709926,local_min,1
488,2286,4.460000038,-14.677135,11.637608,0.627789,local_min,1
489,2292,5.510000229,-14.076269,11.034207,0.578205,local_min,1
490,2294,5.250000000,-18.277945,11.229231,0.765809,local_min,1
491,2298,5.539999962,-14.119872,10.213696,0.603184,local_min,1
492,2302,6.000000000,-11.094892,0.000000,0.034352,global_min_fallback,0
493,2303,3.269999981,-13.616439,13.126407,0.590034,local_min,1
494,2305,4.429999828,-23.257710,11.409441,0.857302,local_min,1
495,2308,4.110000134,-13.880177,12.791087,0.562884,local_min,1
496,2320,4.929999828,-35.620758,17.908635,0.970309,local_min,1
497,2324,4.719999790,-30.683380,21.341024,0.973111,local_min,1
498,2325,4.989999771,-25.092567,18.705993,0.932922,local_min,1
499,2326,4.260000229,-23.565125,15.206481,0.900851,local_min,1
500,2331,4.559999943,-31.413933,15.346033,0.947789,local_min,1
501,2336,6.000000000,-3.053228,0.000000,0.000000,global_min_fallback,0
502,2343,5.239999771,-25.758352,13.597601,0.907410,local_min,1
503,2351,5.449999809,-13.548801,9.890186,0.560958,local_min,1
504,2357,4.909999847,-24.448931,11.662494,0.872966,local_min,1
505,2365,3.089999914,-14.163334,9.129068,0.416121,global_min_fallback,0
506,2373,5.630000114,-13.202112,13.067542,0.527917,local_min,1
507,2374,5.659999847,-13.038739,10.526456,0.505945,local_min,1
508,2378,4.260000229,-12.647282,14.283130,0.517515,local_min,1
509,2379,3.619999886,-21.088703,11.581917,0.830679,local_min,1
510,2381,5.300000191,-13.135013,10.901245,0.495244,local_min,1
511,2383,4.989999771,-19.421326,14.392657,0.806524,local_min,1
512,2385,3.059999943,-9.971944,9.761388,0.236688,global_min_fallback,0
513,2397,4.989999771,-20.567968,12.057124,0.828366,local_min,1
514,2399,4.590000153,-12.643197,13.795765,0.512635,local_min,1
515,2402,4.320000172,-16.993385,9.994804,0.712833,local_min,1
516,2404,3.420000076,-13.381611,9.296848,0.390461,global_min_fallback,0
517,2405,5.719999790,-22.319485,12.890231,0.864706,local_min,1
518,2409,5.030000210,-11.059730,11.833331,0.420335,local_min,1
519,2414,5.969999790,-7.295522,1.996303,0.070948,global_min_fallback,0
520,2420,3.809999943,-7.201988,8.277447,0.213968,global_min_fallback,0
521,2424,6.000000000,-8.892489,0.000000,0.000000,global_min_fallback,0
522,2428,4.570000172,-9.256122,7.953878,0.208357,global_min_fallback,0
523,2431,5.219999790,-26.503702,16.383397,0.935174,local_min,1
524,2440,5.449999809,-17.151724,12.053301,0.726521,local_min,1
525,2441,4.639999866,-14.030768,9.206110,0.409612,global_min_fallback,0
526,2444,4.119999886,-21.692341,11.757573,0.842468,local_min,1
527,2449,3.410000086,-47.610420,14.920525,0.956179,local_min,1
528,2452,5.630000114,-19.468367,14.390861,0.808709,local_min,1
529,2456,3.650000095,-14.619154,11.538860,0.602429,local_min,1
530,2458,4.119999886,-15.533175,18.190490,0.653286,local_min,1
531,2461,6.000000000,-12.338836,0.000000,0.072359,global_min_fallback,0
532,2463,4.659999847,-15.869167,19.810772,0.670653,local_min,1
533,2464,4.650000095,-16.701832,13.003100,0.723041,local_min,1
534,2467,4.559999943,-17.734016,14.035095,0.759674,local_min,1
535,2469,5.300000191,-13.243105,9.803694,0.525034,local_min,1
536,2476,5.050000191,-5.339701,4.766064,0.140933,global_min_fallback,0
537,2482,4.480000019,-11.972363,8.207361,0.325699,global_min_fallback,0
538,2484,4.239999771,-32.487991,14.367118,0.941953,local_min,1
539,2500,5.639999866,-14.427875,12.380478,0.593180,local_min,1
540,2503,4.489999771,-16.659527,13.125558,0.720728,local_min,1
541,2504,5.949999809,-8.147202,0.658300,0.021655,global_min_fallback,0
542,2549,4.570000172,-39.107853,16.226089,0.963592,local_min,1
543,2556,3.130000114,-13.214625,9.389540,0.385341,global_min_fallback,0
544,2557,5.059999943,-5.291678,4.763874,0.140173,global_min_fallback,0
545,2562,4.869999886,-41.402859,16.935501,0.968887,local_min,1
546,2573,3.970000029,-17.931793,12.356043,0.769649,local_min,1
547,2576,5.070000172,-39.031528,17.258578,0.969654,local_min,1
548,2579,5.789999962,-16.984919,12.111368,0.728053,local_min,1
549,2581,4.829999924,-10.842153,12.556166,0.420241,local_min,1
550,2591,3.299999952,-17.390039,11.077201,0.741428,local_min,1
551,2599,5.710000038,-15.958674,10.119723,0.678310,local_min,1
552,2605,5.360000134,-16.512783,11.061755,0.708577,local_min,1
553,2611,5.579999924,-12.048643,9.731126,0.450483,local_min,1
554,2621,4.519999981,-24.395494,14.989258,0.909095,local_min,1
555,2625,4.369999886,-20.169922,11.751928,0.816887,local_min,1
556,2627,4.469999790,-29.208687,12.481148,0.912584,local_min,1
557,2631,5.750000000,-25.808897,18.694185,0.911070,local_min,1
558,2639,4.820000172,-22.807802,13.026037,0.873435,local_min,1
559,2646,5.550000191,-18.995022,17.586953,0.750190,local_min,1
560,2653,5.460000038,-28.066444,15.598937,0.938284,local_min,1
561,2654,4.400000095,-16.335373,16.159412,0.668032,local_min,1
562,2662,4.989999771,-10.434366,9.876579,0.359897,local_min,1
563,2669,3.839999914,-10.018682,8.907059,0.237215,global_min_fallback,0
564,2672,4.639999866,-21.098120,11.520723,0.829921,local_min,1
565,2674,5.610000134,-7.378796,6.315981,0.180032,global_min_fallback,0
566,2675,5.690000057,-9.284170,5.958136,0.176228,global_min_fallback,0
567,2679,4.530000210,-21.656166,12.543311,0.852174,local_min,1
568,2681,4.739999771,-14.515395,10.944568,0.607519,local_min,1
569,2689,5.230000019,-17.497194,11.905572,0.740033,local_min,1
570,2701,5.440000057,-12.424397,6.754008,0.309061,global_min_fallback,0
571,2709,4.139999866,-12.508000,8.482648,0.353117,global_min_fallback,0
572,2710,2.660000086,-11.706346,6.785339,0.300404,global_min_fallback,0
573,2714,4.440000057,-13.428514,10.567383,0.562104,local_min,1
574,2715,4.460000038,-14.520473,11.618288,0.595380,local_min,1
575,2721,2.720000029,-6.199465,7.516343,0.200379,global_min_fallback,0
576,2724,5.309999943,-18.790888,14.235887,0.795512,local_min,1
577,2730,4.920000076,-8.431745,7.153110,0.204968,global_min_fallback,0
578,2733,4.969999790,-21.137094,16.187708,0.842651,local_min,1
579,2744,5.420000076,-16.473057,13.887138,0.694687,local_min,1
580,2746,5.789999962,-14.007388,9.133290,0.496488,local_min,1
581,2748,3.759999990,-13.295689,7.853612,0.372320,global_min_fallback,0
582,2757,4.099999905,-9.371601,11.732765,0.371394,local_min,1
583,2772,4.860000134,-7.624269,5.503251,0.184462,global_min_fallback,0
584,2773,4.329999924,-16.185429,10.963170,0.696139,local_min,1
585,2774,6.000000000,-7.727021,0.000000,0.000000,global_min_fallback,0
586,2775,3.369999886,-20.461985,15.652666,0.852305,local_min,1
587,2798,4.789999962,-26.186171,17.639522,0.939692,local_min,1
588,2800,5.250000000,-15.464790,8.953954,0.622558,local_min,1
589,2804,4.809999943,-8.320831,7.151851,0.193384,global_min_fallback,0
590,2811,4.369999886,-12.389413,10.496100,0.490556,local_min,1
591,2815,3.880000114,-18.032631,8.195124,0.492214,global_min_fallback,0
592,2818,4.559999943,-17.286280,11.250121,0.740246,local_min,1
593,2820,4.289999962,-30.002296,14.052916,0.932740,local_min,1
594,2822,3.650000095,-11.832021,9.199433,0.285721,global_min_fallback,0
595,2824,6.000000000,-2.480098,0.000000,0.000000,global_min_fallback,0
596,2826,5.289999962,-10.352673,8.914020,0.252968,global_min_fallback,0
597,3084,5.000000000,-9.641184,6.423311,0.209728,global_min_fallback,0
598,3092,4.199999809,-15.864035,11.015222,0.687446,local_min,1
599,3098,3.420000076,-21.247532,14.830570,0.865965,local_min,1
600,3101,3.880000114,-12.949958,8.828322,0.369986,global_min_fallback,0
601,3104,5.630000114,-22.984871,16.030291,0.895297,local_min,1
602,3106,5.239999771,-22.876648,14.277703,0.886566,local_min,1
603,3120,4.110000134,-9.754822,8.996228,0.231806,global_min_fallback,0
604,3124,4.679999828,-10.432851,8.740734,0.240822,global_min_fallback,0
605,3128,5.280000210,-19.366796,13.417189,0.809223,local_min,1
606,3143,5.110000134,-12.837920,10.499159,0.497540,local_min,1
607,3148,3.259999990,-34.219109,11.507517,0.911068,local_min,1
608,3151,4.750000000,-26.576509,15.990085,0.933000,local_min,1
609,3153,4.769999981,-19.975197,16.440736,0.825317,local_min,1
610,3157,5.840000153,-16.022593,9.911921,0.590869,local_min,1
611,3195,4.380000114,-15.778414,7.885558,0.440669,global_min_fallback,0
612,3197,5.690000057,-22.136496,26.037550,0.822096,local_min,1
613,3204,5.809999943,-17.506344,11.993986,0.728105,local_min,1
614,3206,3.940000057,-14.328979,8.611367,0.414234,global_min_fallback,0
615,3211,5.829999924,-36.171505,15.785563,0.958497,local_min,1
616,3216,5.820000172,-28.365892,16.025188,0.940298,local_min,1
617,3217,5.739999771,-22.844751,15.216837,0.893140,local_min,1
618,3221,5.280000210,-18.534615,11.902556,0.773918,local_min,1
619,3223,5.239999771,-21.885271,13.361027,0.864890,local_min,1
620,3233,5.349999905,-18.972315,15.594508,0.780364,local_min,1
621,3250,5.690000057,-5.876186,3.239329,0.109878,global_min_fallback,0
622,3252,4.199999809,-11.622113,7.289255,0.306300,global_min_fallback,0
623,3258,5.559999943,-12.753222,10.469930,0.494690,local_min,1
624,3269,4.960000038,-15.255990,12.971592,0.646216,local_min,1
625,3271,4.159999847,-13.035308,15.951528,0.546964,local_min,1
626,3275,5.170000076,-19.434299,17.810813,0.756722,local_min,1
627,3278,5.000000000,-22.027277,14.278954,0.874951,local_min,1
628,3292,4.090000153,-19.729521,13.485377,0.826879,local_min,1
629,3294,3.940000057,-3.829077,6.315677,0.176126,global_min_fallback,0
630,3300,5.900000095,-10.573069,3.123084,0.164700,local_min,1
631,3303,4.659999847,-27.523996,13.652149,0.918658,local_min,1
632,3329,5.480000019,-28.155037,17.638854,0.950728,local_min,1
633,3332,5.739999771,-18.586044,12.666510,0.790749,local_min,1
634,3336,5.710000038,-21.973528,13.993586,0.872217,local_min,1
635,3340,3.680000067,-38.327160,22.015386,0.986011,local_min,1
636,3345,3.859999895,-27.378332,16.030479,0.937895,local_min,1
637,3349,4.210000038,-35.329857,15.114961,0.952600,local_min,1
638,3352,5.929999828,-19.546476,9.275434,0.751164,local_min,1
639,3357,6.000000000,-3.675721,0.000000,0.000000,global_min_fallback,0
640,3362,4.210000038,-13.159148,9.859307,0.545424,local_min,1
641,3368,4.769999981,-10.681058,8.166965,0.265528,global_min_fallback,0
642,3369,4.699999809,-14.533006,8.030756,0.411733,global_min_fallback,0
643,3375,4.789999962,-26.578827,11.531903,0.886932,local_min,1
644,3376,5.179999828,-30.552721,11.310615,0.900601,local_min,1
645,3391,5.679999828,-27.739067,15.081224,0.932769,local_min,1
646,3393,3.759999990,-25.105528,9.933547,0.849621,local_min,1
647,3403,3.369999886,-18.059973,10.105708,0.744337,local_min,1
648,3406,5.619999886,-21.251986,14.382891,0.858395,local_min,1
649,3407,4.460000038,-14.449311,9.618881,0.609546,local_min,1
650,3411,5.579999924,-8.496564,7.029550,0.194331,global_min_fallback,0
651,3419,5.340000153,-19.170330,13.756011,0.812537,local_min,1
652,3431,3.210000038,-12.578213,9.818783,0.511611,local_min,1
653,3438,5.820000172,-7.071043,4.952102,0.148402,global_min_fallback,0
654,3443,5.710000038,-33.107815,17.577595,0.965242,local_min,1
655,3462,5.150000095,-8.576686,14.597102,0.403918,local_min,1
656,3463,4.480000019,-27.184460,12.776534,0.907088,local_min,1
657,3469,5.949999809,-12.288404,6.314250,0.399092,local_min,1
658,3472,5.880000114,-21.458271,11.661668,0.832709,local_min,1
659,3480,2.880000114,-7.995960,12.842642,0.385928,local_min,1
660,3481,4.050000191,-9.885691,7.176078,0.228353,global_min_fallback,0
661,3486,5.269999981,-19.658859,12.532451,0.813728,local_min,1
662,3488,4.889999866,-23.149145,12.519881,0.871402,local_min,1
663,3490,5.599999905,-28.225410,15.179274,0.935818,local_min,1
664,3499,5.570000172,-29.924826,18.448985,0.960586,local_min,1
665,3500,3.500000000,-49.271622,13.112963,0.938722,local_min,1
666,3506,5.400000095,-16.786093,12.392483,0.716398,local_min,1
667,3511,3.730000019,-12.794405,10.753713,0.478739,local_min,1
668,3514,5.230000019,-17.960831,11.213090,0.758245,local_min,1
669,3516,5.820000172,-17.163298,12.040761,0.739414,local_min,1
670,3525,4.969999790,-18.339275,12.264436,0.779726,local_min,1
671,3534,4.090000153,-9.090317,8.109931,0.223340,global_min_fallback,0
672,3535,5.849999905,-14.879933,8.547331,0.588160,local_min,1
673,3536,5.150000095,-12.963585,11.755656,0.517311,local_min,1
674,3537,4.920000076,-19.166237,13.191934,0.805358,local_min,1
675,3538,4.409999847,-20.438763,10.694449,0.805770,local_min,1
676,3549,3.359999895,-23.165318,13.740033,0.885313,local_min,1
677,3550,4.130000114,-14.304318,11.764410,0.608000,local_min,1
678,3559,4.920000076,-25.616667,13.338813,0.903638,local_min,1
679,3571,4.300000191,-17.665529,7.131803,0.466085,global_min_fallback,0
680,3572,3.369999886,-14.579381,7.174906,0.398322,global_min_fallback,0
681,3573,3.369999886,-16.615358,12.953685,0.713342,local_min,1
682,3576,5.690000057,-10.888137,8.704162,0.367780,local_min,1
683,3581,4.340000153,-23.895342,10.763166,0.853700,local_min,1
684,3584,3.400000095,-15.025690,11.349462,0.630759,local_min,1
685,3587,4.159999847,-9.206906,7.753963,0.226875,global_min_fallback,0
686,3588,4.860000134,-24.512777,15.953399,0.916231,local_min,1
687,3590,5.119999886,-7.872310,4.840187,0.179870,global_min_fallback,0
688,3600,4.849999905,-7.523533,4.321841,0.178999,global_min_fallback,0
689,3611,3.230000019,-24.375303,11.649707,0.872125,local_min,1
690,3615,4.750000000,-8.826475,7.455325,0.213361,global_min_fallback,0
691,3624,3.740000010,-11.990513,12.448343,0.469481,local_min,1
692,3625,5.030000210,-24.990643,18.767666,0.932970,local_min,1
693,3632,4.260000229,-24.044418,15.219129,0.907588,local_min,1
694,3642,5.630000114,-12.863203,10.846765,0.494917,local_min,1
695,3644,5.760000229,-20.999342,18.223732,0.790712,local_min,1
696,3654,4.739999771,-11.040463,10.247023,0.395423,local_min,1
697,3655,5.750000000,-26.077662,17.701354,0.930542,local_min,1
698,3661,3.700000048,-16.092314,12.671618,0.687718,local_min,1
699,3662,5.539999962,-17.648767,12.131189,0.747584,local_min,1
700,3665,5.690000057,-44.896957,18.246078,0.976346,local_min,1
701,3668,3.390000105,-23.042366,16.331552,0.900968,local_min,1
702,3669,3.519999981,-7.381672,4.906988,0.177927,global_min_fallback,0
703,3671,4.289999962,-8.734330,8.173790,0.216091,global_min_fallback,0
704,3678,4.389999866,-17.853041,11.302978,0.757265,local_min,1
705,3683,4.300000191,-7.961479,6.710636,0.196200,global_min_fallback,0
706,3687,4.420000076,-29.061121,12.327400,0.910058,local_min,1
707,3692,5.010000229,-16.639931,20.534562,0.696884,local_min,1
708,3705,4.039999962,-15.910679,11.240970,0.690061,local_min,1
709,3706,4.130000114,-29.365314,12.292331,0.910727,local_min,1
710,3725,5.539999962,-18.903103,15.753522,0.733239,local_min,1
711,3727,5.059999943,-11.677074,12.887045,0.461223,local_min,1
712,3732,3.619999886,-32.137226,11.764544,0.911225,local_min,1
713,3735,4.780000210,-6.881943,5.050637,0.170035,global_min_fallback,0
714,3736,6.000000000,-19.242510,0.000000,0.229289,global_min_fallback,0
715,3743,5.190000057,-13.940937,12.962180,0.556034,local_min,1
716,3748,3.170000076,-23.452562,10.395314,0.842781,local_min,1
717,3753,5.659999847,-12.777349,8.888263,0.507611,local_min,1
718,3756,3.450000048,-14.787799,12.259115,0.631096,local_min,1
719,3757,5.019999981,-13.092754,8.779198,0.374507,global_min_fallback,0
720,3766,3.970000029,-13.069606,10.460199,0.540772,local_min,1
721,3770,5.539999962,-16.418396,11.664030,0.685019,local_min,1
722,3780,5.360000134,-19.367649,12.798963,0.801660,local_min,1
723,3806,3.990000010,-9.649380,8.353789,0.232670,global_min_fallback,0
724,3807,5.590000153,-14.874081,11.063388,0.607020,local_min,1
725,3811,5.789999962,-7.113535,4.298795,0.137455,global_min_fallback,0
726,3815,5.469999790,-12.436872,9.878338,0.487219,local_min,1
727,3836,4.219999790,-13.195952,6.881364,0.353813,global_min_fallback,0
728,3843,5.650000095,-8.573009,10.270341,0.347722,local_min,1
729,3845,4.840000153,-27.107035,13.030140,0.909650,local_min,1
730,3855,4.250000000,-14.785417,6.636078,0.392905,global_min_fallback,0
731,3856,4.260000229,-22.631128,14.686578,0.887142,local_min,1
732,3862,4.619999886,-23.165459,12.724719,0.874018,local_min,1
733,3863,5.760000229,-20.405468,10.786054,0.798514,local_min,1
734,3870,3.569999933,-16.835644,7.363754,0.454493,global_min_fallback,0
735,3874,5.920000076,-10.817188,4.171708,0.222964,local_min,1
736,3878,3.700000048,-35.331371,15.961824,0.958852,local_min,1
737,3883,4.869999886,-14.129969,8.082547,0.400092,global_min_fallback,0
738,3888,3.619999886,-16.286037,12.059136,0.708133,local_min,1
739,3891,5.510000229,-17.033346,11.862148,0.735560,local_min,1
740,3903,4.849999905,-10.139608,8.157776,0.233799,global_min_fallback,0
741,3905,3.809999943,-10.535518,6.632318,0.253248,global_min_fallback,0
742,3906,5.820000172,-23.317680,13.938069,0.888530,local_min,1
743,3920,4.769999981,-35.575623,15.701044,0.957297,local_min,1
744,3932,5.829999924,-26.766491,17.221984,0.941114,local_min,1
745,3933,4.719999790,-40.161968,19.273888,0.979180,local_min,1
746,3934,5.940000057,-21.119869,10.080770,0.805191,local_min,1
747,3936,5.210000038,-19.771421,18.167179,0.770802,local_min,1
748,3937,5.659999847,-28.189438,16.356558,0.943982,local_min,1
749,3942,5.320000172,-11.003417,7.305349,0.344670,local_min,1
750,3943,3.410000086,-17.344986,15.466009,0.692565,local_min,1
751,3950,4.860000134,-14.912230,14.924833,0.611535,local_min,1
752,3951,2.099999905,-5.878353,8.604127,0.219388,global_min_fallback,0
753,3956,4.340000153,-8.215977,9.667299,0.336269,local_min,1
754,3957,5.900000095,-22.478014,12.028784,0.848837,local_min,1
755,3958,4.699999809,-40.868832,22.606745,0.988447,local_min,1
756,3962,5.900000095,-20.252268,16.620425,0.766115,local_min,1
757,3963,4.670000076,-27.027719,13.895965,0.918471,local_min,1
758,3965,5.769999981,-13.172102,8.434922,0.495265,local_min,1
759,3968,5.369999886,-14.839021,9.549819,0.607503,local_min,1
760,3985,5.969999790,-24.124252,6.733712,0.751056,local_min,1
761,3986,3.819999933,-20.454348,11.653079,0.820755,local_min,1
762,3989,5.139999866,-20.497194,11.351756,0.817291,local_min,1
763,4005,5.329999924,-25.495232,13.589340,0.905395,local_min,1
764,4011,3.970000029,-17.680843,11.538472,0.754387,local_min,1
765,4013,3.589999914,-17.914593,14.701649,0.701480,local_min,1
766,4017,5.469999790,-23.282042,12.758944,0.875421,local_min,1
767,4022,4.340000153,-13.760571,9.329906,0.404252,global_min_fallback,0
768,4032,4.519999981,-11.428026,9.618952,0.432350,local_min,1
769,4041,4.599999905,-14.895250,10.488468,0.637740,local_min,1
770,4042,5.030000210,-8.280785,5.828265,0.175778,global_min_fallback,0
771,4046,3.670000076,-19.106163,10.105444,0.769050,local_min,1
772,4052,3.380000114,-24.313244,15.961394,0.915088,local_min,1
773,4062,4.400000095,-19.321838,14.883252,0.811312,local_min,1
774,4073,5.679999828,-11.876572,8.171057,0.312509,global_min_fallback,0
775,4074,5.030000210,-12.650633,10.206142,0.509746,local_min,1
776,4076,5.289999962,-9.692568,6.988782,0.203668,global_min_fallback,0
777,4079,3.509999990,-7.085853,8.732499,0.221452,global_min_fallback,0
778,4081,4.329999924,-10.251572,9.291562,0.242232,global_min_fallback,0
779,4086,5.550000191,-38.376034,22.956847,0.987887,local_min,1
780,4087,4.889999866,-19.008375,11.229545,0.785068,local_min,1
781,4088,4.130000114,-8.919056,8.340505,0.220228,global_min_fallback,0
782,4089,5.679999828,-20.954771,13.854706,0.853232,local_min,1
783,4105,5.500000000,-22.572708,19.204141,0.813718,local_min,1
784,4107,4.760000229,-7.991406,5.741051,0.180640,global_min_fallback,0
785,4109,4.420000076,-14.178771,12.241247,0.593605,local_min,1
786,4117,3.539999962,-32.250664,16.032785,0.954584,local_min,1
787,4132,3.460000038,-26.771849,12.703386,0.903871,local_min,1
788,4137,4.170000076,-17.258642,11.985512,0.737178,local_min,1
789,4146,4.849999905,-17.488295,13.279516,0.729240,local_min,1
790,4157,3.470000029,-16.086399,11.602305,0.679714,local_min,1
791,4158,5.820000172,-25.097128,15.010516,0.915227,local_min,1
792,4161,4.219999790,-23.117413,16.557634,0.904947,local_min,1
793,4162,5.469999790,-12.733623,13.728395,0.515740,local_min,1
794,4165,4.699999809,-17.282963,13.107612,0.738658,local_min,1
795,4168,4.110000134,-14.696676,10.418912,0.629823,local_min,1
796,4172,6.000000000,-7.872063,0.000000,0.000000,global_min_fallback,0
797,4179,3.029999971,-12.759384,6.756785,0.338427,global_min_fallback,0
798,4181,3.319999933,-14.706127,8.243211,0.419827,global_min_fallback,0
799,4183,3.670000076,-10.076492,9.552532,0.236187,global_min_fallback,0
800,4189,4.019999981,-12.254890,9.029977,0.345146,global_min_fallback,0
801,4190,4.750000000,-9.877709,7.997118,0.223172,global_min_fallback,0
802,4200,3.700000048,-35.691067,11.876842,0.918186,local_min,1
803,4207,5.380000114,-33.822159,15.540819,0.953895,local_min,1
804,4213,4.559999943,-12.807712,10.480638,0.500530,local_min,1
805,4219,5.099999905,-23.952776,11.633909,0.867898,local_min,1
806,4222,4.650000095,-15.080394,15.459400,0.621688,local_min,1
807,4224,4.050000191,-14.249985,14.041029,0.579316,local_min,1
808,4232,5.369999886,-24.750301,12.471989,0.886599,local_min,1
809,4238,3.660000086,-13.060518,6.353787,0.339672,global_min_fallback,0
810,4244,4.969999790,-13.272870,9.960058,0.516125,local_min,1
811,4246,3.039999962,-6.021951,10.082975,0.344276,local_min,1
812,4253,4.659999847,-16.991514,9.226091,0.697362,local_min,1
813,4256,5.289999962,-21.712296,15.198379,0.877084,local_min,1
814,4258,6.000000000,-7.807038,0.000000,0.000000,global_min_fallback,0
815,4263,4.320000172,-19.753620,8.351209,0.521781,global_min_fallback,0
816,4265,5.880000114,-17.390427,9.187621,0.673222,local_min,1
817,4269,4.750000000,-19.069492,12.609892,0.793685,local_min,1
818,4273,5.610000134,-11.591299,5.781348,0.313396,local_min,1
819,4274,4.960000038,-14.015083,11.317533,0.575551,local_min,1
820,4281,2.079999924,-17.802502,5.570867,0.434977,global_min_fallback,0
821,4292,4.769999981,-24.033636,16.820827,0.916245,local_min,1
822,4301,5.519999981,-9.628240,6.531588,0.208580,global_min_fallback,0
823,4302,4.949999809,-43.938950,18.237309,0.976131,local_min,1
