row_index,antenna_id,resonant_freq_ghz,depth_db,prominence_db,confidence,method,is_valid_local_min
13416,13417,4.916666508,-10.773493,9.764926,0.488246,local_min,1
13417,13418,3.750000000,-9.860193,8.890450,0.444523,local_min,1
13418,13419,5.000000000,-7.955135,6.559203,0.327960,local_min,1
13419,13420,3.666666746,-10.087040,9.482146,0.474107,local_min,1
13420,13421,5.250000000,-10.100939,9.785774,0.489289,local_min,1
13421,13422,3.250000000,-14.092395,13.410302,0.670515,local_min,1
13422,13423,5.583333492,-0.262747,0.045613,0.002281,local_min,1
13423,13424,5.500000000,-8.761303,6.119220,0.305961,local_min,1
13424,13425,4.000000000,-0.172115,0.062356,0.003118,local_min,1
13425,13426,3.750000000,-21.867359,21.590211,1.000000,local_min,1
13426,13427,5.666666508,-12.490216,11.350852,0.567543,local_min,1
13427,13428,5.166666508,-8.226753,6.657183,0.332859,local_min,1
13428,13429,5.250000000,-16.415491,15.606420,0.780321,local_min,1
13429,13430,4.250000000,-15.184942,14.738951,0.736948,local_min,1
13430,13431,4.333333492,-12.752120,11.508250,0.575413,local_min,1
13431,13432,3.666666746,-4.782020,4.562084,0.228104,local_min,1
13432,13433,4.916666508,-33.952915,33.291611,1.000000,local_min,1
13433,13434,4.833333492,-11.089708,10.602690,0.530134,local_min,1
13434,13435,5.666666508,-0.329753,0.051224,0.002561,local_min,1
13435,13436,4.083333492,-0.156868,0.047957,0.002398,local_min,1
13436,13437,5.916666508,-0.374763,0.025284,0.001264,local_min,1
13437,13438,5.250000000,-6.693915,5.969493,0.298475,local_min,1
13438,13439,3.833333254,-15.633710,15.461109,0.773055,local_min,1
13439,13440,4.833333492,-17.672171,17.075153,0.853758,local_min,1
13440,13441,5.416666508,-3.253265,1.625313,0.081266,local_min,1
13441,13442,3.583333254,-5.889709,5.567066,0.278353,local_min,1
13442,13443,5.916666508,-0.341274,0.017033,0.000852,local_min,1
13443,13444,4.333333492,-6.335643,5.728089,0.286404,local_min,1
13444,13445,5.583333492,-7.503455,6.847973,0.342399,local_min,1
13445,13446,3.500000000,-9.417023,9.026699,0.451335,local_min,1
13446,13447,2.333333254,-19.961922,19.934605,0.996730,local_min,1
13447,13448,5.250000000,-0.229405,0.032007,0.001600,local_min,1
13448,13449,4.250000000,-7.119642,6.703519,0.335176,local_min,1
13449,13450,5.833333492,-0.333655,0.002518,0.000126,local_min,1
13450,13451,3.750000000,-2.020198,1.627093,0.081355,local_min,1
13451,13452,5.166666508,-0.185597,0.031258,0.001563,local_min,1
13452,13453,3.916666746,-12.953003,12.419537,0.620977,local_min,1
13453,13454,5.083333492,-4.926440,4.447372,0.222369,local_min,1
13454,13455,4.083333492,-0.195266,0.096656,0.004833,local_min,1
13455,13456,5.583333492,-0.590890,0.017024,0.000851,local_min,1
13456,13457,5.166666508,-0.169483,0.010057,0.000503,local_min,1
13457,13458,5.916666508,-15.720348,13.656883,0.682844,local_min,1
13458,13459,4.833333492,-3.109807,2.325901,0.116295,local_min,1
13459,13460,5.500000000,-0.229979,0.024904,0.001245,local_min,1
13460,13461,5.250000000,-10.462409,9.148008,0.457400,local_min,1
13461,13462,3.583333254,-0.156723,0.054548,0.002727,local_min,1
13462,13463,3.000000000,-15.826339,15.529649,0.776482,local_min,1
13463,13464,3.833333254,-14.096627,13.591865,0.679593,local_min,1
13464,13465,4.083333492,-10.170568,9.789243,0.489462,local_min,1
13465,13466,2.500000000,-5.606504,5.533002,0.276650,local_min,1
13466,13467,3.166666746,-9.393669,9.152907,0.457645,local_min,1
13467,13468,5.250000000,-6.472393,6.117235,0.305862,local_min,1
13468,13469,5.833333492,-0.301365,0.028263,0.001413,local_min,1
13469,13470,3.166666746,-15.059295,14.755515,0.737776,local_min,1
13470,13471,4.166666508,-8.272207,7.960909,0.398045,local_min,1
13471,13472,4.833333492,-21.736387,20.940184,1.000000,local_min,1
13472,13473,5.416666508,-0.202033,0.018385,0.000919,local_min,1
13473,13474,4.000000000,-0.153100,0.036200,0.001810,local_min,1
13474,13475,3.333333254,-9.404524,9.010698,0.450535,local_min,1
13475,13476,5.250000000,-0.179899,0.000446,0.000022,local_min,1
13476,13477,4.750000000,-0.462480,0.109203,0.005460,local_min,1
13477,13478,5.500000000,-0.222114,0.004891,0.000245,local_min,1
13478,13479,2.083333254,-9.100803,9.027136,0.451357,local_min,1
13479,13480,2.416666746,-13.004606,12.766139,0.638307,local_min,1
13480,13481,3.583333254,-10.376477,9.934854,0.496743,local_min,1
13481,13482,4.166666508,-0.155648,0.034275,0.001714,local_min,1
13482,13483,5.416666508,-0.251868,0.056095,0.002805,local_min,1
13483,13484,5.250000000,-12.325788,11.556457,0.577823,local_min,1
13484,13485,5.833333492,-0.303605,0.001999,0.000100,local_min,1
13485,13486,4.083333492,-0.171460,0.058124,0.002906,local_min,1
13486,13487,4.916666508,-0.425585,0.042407,0.002120,local_min,1
13487,13488,5.166666508,-38.148701,37.173957,1.000000,local_min,1
13488,13489,3.250000000,-10.296076,10.145328,0.507266,local_min,1
13489,13490,4.416666508,-15.599695,15.219409,0.760970,local_min,1
13490,13491,5.333333492,-16.585600,15.497688,0.774884,local_min,1
13491,13492,4.250000000,-16.235180,15.799532,0.789977,local_min,1
13492,13493,5.416666508,-13.757475,11.669121,0.583456,local_min,1
13493,13494,3.416666746,-15.906790,15.580136,0.779007,local_min,1
13494,13495,3.583333254,-8.492368,8.168556,0.408428,local_min,1
13495,13496,4.333333492,-7.558441,6.957453,0.347873,local_min,1
13496,13497,3.000000000,-10.383868,10.202159,0.510108,local_min,1
13497,13498,4.083333492,-20.554419,20.145031,1.000000,local_min,1
13498,13499,3.583333254,-7.930564,7.413655,0.370683,local_min,1
13499,13500,5.916666508,-0.401443,0.017774,0.000889,local_min,1
13500,13501,3.583333254,-0.175027,0.072486,0.003624,local_min,1
13501,13502,5.166666508,-14.675727,14.294304,0.714715,local_min,1
13502,13503,3.000000000,-13.387020,13.273809,0.663690,local_min,1
13503,13504,3.666666746,-12.821142,12.572606,0.628630,local_min,1
13504,13505,4.916666508,-9.414810,8.877092,0.443855,local_min,1
13505,13506,1.666666627,-8.265036,8.195545,0.409777,local_min,1
13506,13507,3.166666746,-11.320148,11.014162,0.550708,local_min,1
13507,13508,5.416666508,-0.205364,0.016291,0.000815,local_min,1
13508,13509,4.500000000,-16.701059,16.238491,0.811925,local_min,1
13509,13510,5.666666508,-9.139862,3.489992,0.174500,local_min,1
13510,13511,3.916666746,-0.153643,0.037987,0.001899,local_min,1
13511,13512,5.166666508,-18.967617,17.686567,0.884328,local_min,1
13512,13513,3.333333254,-6.938973,6.409937,0.320497,local_min,1
13513,13514,3.500000000,-5.443400,5.248255,0.262413,local_min,1
13514,13515,4.750000000,-8.813966,8.016805,0.400840,local_min,1
13515,13516,3.833333254,-0.173063,0.050545,0.002527,local_min,1
13516,13517,4.833333492,-14.491592,13.894471,0.694724,local_min,1
13517,13518,5.250000000,-10.652159,9.821842,0.491092,local_min,1
13518,13519,4.000000000,-0.153718,0.048889,0.002444,local_min,1
13519,13520,5.416666508,-8.212188,7.282727,0.364136,local_min,1
13520,13521,5.000000000,-0.426153,0.001354,0.000068,local_min,1
13521,13522,5.333333492,-7.386038,6.590712,0.329536,local_min,1
13522,13523,5.000000000,-0.170807,0.020212,0.001011,local_min,1
13523,13524,2.666666746,-1.672548,1.554870,0.077743,local_min,1
13524,13525,5.500000000,-9.563665,8.286344,0.414317,local_min,1
13525,13526,4.000000000,-25.414179,24.875845,1.000000,local_min,1
13526,13527,4.333333492,-13.221091,12.246477,0.612324,local_min,1
13527,13528,3.333333254,-13.527067,13.088948,0.654447,local_min,1
13528,13529,2.500000000,-11.657775,11.279162,0.563958,local_min,1
13529,13530,4.916666508,-0.159994,0.014076,0.000704,local_min,1
13530,13531,2.916666746,-17.539438,17.191149,0.859557,local_min,1
13531,13532,5.666666508,-0.719388,0.050717,0.002536,local_min,1
13532,13533,5.500000000,-0.218923,0.052960,0.002648,local_min,1
13533,13534,4.833333492,-0.435849,0.040896,0.002045,local_min,1
13534,13535,3.166666746,-4.252374,4.124920,0.206246,local_min,1
13535,13536,5.166666508,-0.213343,0.090022,0.004501,local_min,1
13536,13537,4.083333492,-0.154282,0.043285,0.002164,local_min,1
13537,13538,4.083333492,-13.222028,12.033335,0.601667,local_min,1
13538,13539,3.916666746,-6.102568,5.516494,0.275825,local_min,1
13539,13540,4.416666508,-15.403835,14.796244,0.739812,local_min,1
13540,13541,4.000000000,-11.330112,11.091552,0.554578,local_min,1
13541,13542,5.666666508,-16.191019,15.353723,0.767686,local_min,1
13542,13543,1.500000000,-7.366468,7.297569,0.364878,local_min,1
13543,13544,4.666666508,-18.129126,17.534897,0.876745,local_min,1
13544,13545,2.750000000,-12.100753,11.938410,0.596921,local_min,1
13545,13546,3.833333254,-19.147099,18.643111,0.932156,local_min,1
13546,13547,4.916666508,-18.401279,17.304310,0.865216,local_min,1
13547,13548,4.000000000,-0.161100,0.049560,0.002478,local_min,1
13548,13549,5.333333492,-9.727413,7.540779,0.377039,local_min,1
13549,13550,5.666666508,-0.233650,0.005944,0.000297,local_min,1
13550,13551,4.916666508,-11.364398,9.953905,0.497695,local_min,1
13551,13552,5.583333492,-9.118259,8.348502,0.417425,local_min,1
13552,13553,3.833333254,-15.174273,14.457503,0.722875,local_min,1
13553,13554,3.000000000,-16.003700,15.794831,0.789742,local_min,1
13554,13555,5.500000000,-13.599563,12.458404,0.622920,local_min,1
13555,13556,4.833333492,-10.088861,8.810013,0.440501,local_min,1
13556,13557,5.166666508,-11.513658,9.669747,0.483487,local_min,1
13557,13558,3.416666746,-15.145554,14.726420,0.736321,local_min,1
13558,13559,5.500000000,-12.577177,9.744042,0.487202,local_min,1
13559,13560,5.583333492,-16.791214,15.801952,0.790098,local_min,1
13560,13561,5.333333492,-0.181849,0.019057,0.000953,local_min,1
13561,13562,2.583333254,-13.886989,13.658786,0.682939,local_min,1
13562,13563,3.916666746,-1.179253,0.699356,0.034968,local_min,1
13563,13564,5.500000000,-0.221587,0.007417,0.000371,local_min,1
13564,13565,5.916666508,-0.387405,0.171416,0.008571,local_min,1
13565,13566,4.916666508,-10.000676,9.657121,0.482856,local_min,1
13566,13567,3.583333254,-9.735164,9.180820,0.459041,local_min,1
13567,13568,5.833333492,-0.360371,0.022778,0.001139,local_min,1
13568,13569,5.166666508,-12.818304,10.932698,0.546635,local_min,1
13569,13570,4.500000000,-18.280064,17.840920,0.892046,local_min,1
13570,13571,4.916666508,-7.089803,6.365383,0.318269,local_min,1
13571,13572,5.666666508,-28.149527,26.443180,1.000000,local_min,1
13572,13573,4.916666508,-8.470148,7.485069,0.374253,local_min,1
13573,13574,5.000000000,-19.773933,19.336693,0.966835,local_min,1
13574,13575,5.000000000,-0.167588,0.027674,0.001384,local_min,1
13575,13576,3.500000000,-16.275179,15.745058,0.787253,local_min,1
13576,13577,5.500000000,-0.254569,0.017268,0.000863,local_min,1
13577,13578,5.250000000,-0.239107,0.086856,0.004343,local_min,1
13578,13579,2.250000000,-8.781557,8.745669,0.437283,local_min,1
13579,13580,5.666666508,-0.537797,0.009096,0.000455,local_min,1
13580,13581,5.833333492,-14.444897,13.664182,0.683209,local_min,1
13581,13582,3.416666746,-0.155983,0.032857,0.001643,local_min,1
13582,13583,4.750000000,-9.073085,8.342865,0.417143,local_min,1
13583,13584,5.416666508,-23.769941,22.342046,1.000000,local_min,1
13584,13585,4.000000000,-0.155470,0.030693,0.001535,local_min,1
13585,13586,4.916666508,-6.669621,5.966728,0.298336,local_min,1
13586,13587,3.833333254,-0.961972,0.461729,0.023086,local_min,1
13587,13588,5.666666508,-7.525952,5.034094,0.251705,local_min,1
13588,13589,5.666666508,-16.851864,13.009099,0.650455,local_min,1
13589,13590,5.000000000,-18.990181,18.339524,0.916976,local_min,1
13590,13591,5.916666508,-0.883782,0.155203,0.007760,local_min,1
13591,13592,4.250000000,-8.753922,8.493777,0.424689,local_min,1
13592,13593,3.416666746,-5.444818,5.250402,0.262520,local_min,1
13593,13594,5.583333492,-0.252344,0.074235,0.003712,local_min,1
13594,13595,5.750000000,-11.647694,6.810843,0.340542,local_min,1
13595,13596,5.916666508,-7.904027,2.361245,0.118062,local_min,1
13596,13597,4.083333492,-0.159129,0.051582,0.002579,local_min,1
13597,13598,3.583333254,-15.731589,15.224725,0.761236,local_min,1
13598,13599,4.416666508,-11.401234,10.415601,0.520780,local_min,1
13599,13600,5.000000000,-10.518522,9.217720,0.460886,local_min,1
13600,13601,3.750000000,-3.049346,2.860849,0.143042,local_min,1
13601,13602,5.750000000,-9.593066,9.029607,0.451480,local_min,1
13602,13603,3.916666746,-3.978233,3.593937,0.179697,local_min,1
13603,13604,5.416666508,-15.913769,14.284642,0.714232,local_min,1
13604,13605,2.833333254,-2.100808,2.027317,0.101366,local_min,1
13605,13606,3.083333254,-8.098936,7.850657,0.392533,local_min,1
13606,13607,5.500000000,-0.274430,0.071568,0.003578,local_min,1
13607,13608,4.666666508,-10.352357,8.592892,0.429645,local_min,1
13608,13609,4.750000000,-3.551049,2.344411,0.117221,local_min,1
13609,13610,4.916666508,-3.589894,3.059140,0.152957,local_min,1
13610,13611,5.083333492,-0.216911,0.068791,0.003440,local_min,1
13611,13612,2.000000000,-13.779928,13.713860,0.685693,local_min,1
13612,13613,5.666666508,-11.684577,10.166099,0.508305,local_min,1
13613,13614,2.750000000,-2.196795,2.103251,0.105163,local_min,1
13614,13615,4.166666508,-6.749166,5.781377,0.289069,local_min,1
13615,13616,4.000000000,-18.382439,17.847470,0.892374,local_min,1
13616,13617,4.083333492,-6.098811,5.561937,0.278097,local_min,1
13617,13618,3.083333254,-13.083535,12.960839,0.648042,local_min,1
13618,13619,4.000000000,-0.158090,0.028892,0.001445,local_min,1
13619,13620,4.666666508,-27.995850,27.324239,1.000000,local_min,1
13620,13621,4.583333492,-27.942015,27.313464,1.000000,local_min,1
13621,13622,5.333333492,-14.996653,14.293442,0.714672,local_min,1
13622,13623,5.166666508,-14.763817,14.482154,0.724108,local_min,1
13623,13624,4.166666508,-15.903938,15.391839,0.769592,local_min,1
13624,13625,4.083333492,-3.747911,3.580035,0.179002,local_min,1
13625,13626,5.583333492,-12.325008,9.614110,0.480705,local_min,1
13626,13627,3.916666746,-0.157438,0.040606,0.002030,local_min,1
13627,13628,5.583333492,-12.716050,11.892696,0.594635,local_min,1
13628,13629,5.416666508,-13.845119,12.810826,0.640541,local_min,1
13629,13630,3.916666746,-0.166257,0.040404,0.002020,local_min,1
13630,13631,5.250000000,-6.972014,5.085985,0.254299,local_min,1
13631,13632,3.500000000,-4.145282,3.940273,0.197014,local_min,1
13632,13633,5.000000000,-30.031164,29.063680,1.000000,local_min,1
13633,13634,4.916666508,-9.378626,8.832303,0.441615,local_min,1
13634,13635,2.833333254,-13.832952,13.755109,0.687755,local_min,1
13635,13636,1.916666627,-10.104475,9.920694,0.496035,local_min,1
13636,13637,4.833333492,-0.437219,0.015936,0.000797,local_min,1
13637,13638,5.416666508,-0.224655,0.059315,0.002966,local_min,1
13638,13639,3.916666746,-0.154934,0.027304,0.001365,local_min,1
13639,13640,5.916666508,-9.019192,3.453378,0.172669,local_min,1
13640,13641,4.833333492,-11.299800,10.798019,0.539901,local_min,1
13641,13642,5.583333492,-9.623023,7.921071,0.396054,local_min,1
13642,13643,5.166666508,-8.739432,6.121908,0.306095,local_min,1
13643,13644,5.666666508,-16.658012,15.244684,0.762234,local_min,1
13644,13645,4.000000000,-0.154769,0.030153,0.001508,local_min,1
13645,13646,4.833333492,-10.760830,10.273834,0.513692,local_min,1
13646,13647,5.333333492,-0.184807,0.033855,0.001693,local_min,1
13647,13648,5.166666508,-7.776356,6.935023,0.346751,local_min,1
13648,13649,4.666666508,-1.751569,1.371600,0.068580,local_min,1
13649,13650,5.666666508,-13.322906,12.097472,0.604874,local_min,1
13650,13651,5.416666508,-0.195992,0.008047,0.000402,local_min,1
13651,13652,4.166666508,-2.433956,2.150905,0.107545,local_min,1
13652,13653,5.500000000,-11.249720,9.154704,0.457735,local_min,1
13653,13654,3.833333254,-5.054249,4.808637,0.240432,local_min,1
13654,13655,5.500000000,-27.344275,26.119911,1.000000,local_min,1
13655,13656,3.750000000,-7.052927,6.904396,0.345220,local_min,1
13656,13657,5.583333492,-8.907324,8.050461,0.402523,local_min,1
13657,13658,4.000000000,-23.747255,23.421397,1.000000,local_min,1
13658,13659,5.833333492,-20.483824,13.081584,0.654079,local_min,1
13659,13660,5.583333492,-14.382238,13.585807,0.679290,local_min,1
13660,13661,5.916666508,-0.803296,0.060210,0.003010,local_min,1
13661,13662,3.916666746,-11.137319,10.629153,0.531458,local_min,1
13662,13663,5.500000000,-5.719646,4.397059,0.219853,local_min,1
13663,13664,3.500000000,-11.426879,10.685133,0.534257,local_min,1
13664,13665,4.583333492,-7.436926,7.101870,0.355094,local_min,1
13665,13666,3.916666746,-0.159015,0.026499,0.001325,local_min,1
13666,13667,5.916666508,-13.417844,6.869707,0.343485,local_min,1
13667,13668,4.333333492,-8.050433,7.586717,0.379336,local_min,1
13668,13669,4.583333492,-17.920799,17.370378,0.868519,local_min,1
13669,13670,5.416666508,-0.650645,0.009650,0.000482,local_min,1
13670,13671,5.583333492,-0.226593,0.032240,0.001612,local_min,1
13671,13672,5.416666508,-11.011545,9.931651,0.496583,local_min,1
13672,13673,5.916666508,-22.765547,13.554835,0.677742,local_min,1
13673,13674,5.583333492,-0.229098,0.008703,0.000435,local_min,1
13674,13675,5.166666508,-22.663088,21.280630,1.000000,local_min,1
13675,13676,3.833333254,-10.239430,9.959558,0.497978,local_min,1
13676,13677,5.250000000,-0.195516,0.006180,0.000309,local_min,1
13677,13678,4.833333492,-10.581791,9.372957,0.468648,local_min,1
13678,13679,5.833333492,-0.361992,0.064677,0.003234,local_min,1
13679,13680,5.166666508,-0.184084,0.053757,0.002688,local_min,1
13680,13681,2.583333254,-7.997666,7.837765,0.391888,local_min,1
13681,13682,3.750000000,-15.994011,15.337677,0.766884,local_min,1
13682,13683,5.916666508,-17.656729,12.543044,0.627152,local_min,1
13683,13684,4.000000000,-0.153203,0.046250,0.002313,local_min,1
13684,13685,2.583333254,-6.509068,6.424261,0.321213,local_min,1
13685,13686,5.166666508,-16.713175,16.169893,0.808495,local_min,1
13686,13687,3.583333254,-18.422102,18.001697,0.900085,local_min,1
13687,13688,5.666666508,-0.238318,0.045145,0.002257,local_min,1
13688,13689,5.916666508,-4.650208,1.708783,0.085439,local_min,1
13689,13690,4.583333492,-23.601873,23.101191,1.000000,local_min,1
13690,13691,4.083333492,-0.236826,0.128756,0.006438,local_min,1
13691,13692,5.250000000,-0.196734,0.004871,0.000244,local_min,1
13692,13693,4.333333492,-21.845520,21.513761,1.000000,local_min,1
13693,13694,5.583333492,-0.221157,0.012134,0.000607,local_min,1
13694,13695,3.000000000,-15.539600,15.310320,0.765516,local_min,1
13695,13696,5.583333492,-14.804095,14.423658,0.721183,local_min,1
13696,13697,4.666666508,-8.042825,7.505893,0.375295,local_min,1
13697,13698,5.500000000,-25.818962,24.432474,1.000000,local_min,1
13698,13699,4.750000000,-7.209381,6.429398,0.321470,local_min,1
13699,13700,4.583333492,-9.841546,8.804440,0.440222,local_min,1
13700,13701,5.583333492,-8.196053,7.837524,0.391876,local_min,1
13701,13702,5.083333492,-0.170243,0.005818,0.000291,local_min,1
13702,13703,3.416666746,-12.247739,11.634956,0.581748,local_min,1
13703,13704,5.750000000,-0.311767,0.006775,0.000339,local_min,1
13704,13705,2.083333254,-12.422017,12.340586,0.617029,local_min,1
13705,13706,4.083333492,-9.450909,9.246819,0.462341,local_min,1
13706,13707,1.416666627,-9.547132,9.499096,0.474955,local_min,1
13707,13708,5.166666508,-7.696191,7.239990,0.362000,local_min,1
13708,13709,3.583333254,-2.014868,1.557917,0.077896,local_min,1
13709,13710,2.666666746,-20.887560,20.800278,1.000000,local_min,1
13710,13711,3.666666746,-1.694248,1.355973,0.067799,local_min,1
13711,13712,2.416666746,-9.784902,9.643728,0.482186,local_min,1
13712,13713,4.166666508,-14.687918,14.159650,0.707983,local_min,1
13713,13714,5.416666508,-0.266641,0.145505,0.007275,local_min,1
13714,13715,5.750000000,-12.925947,9.238239,0.461912,local_min,1
13715,13716,5.333333492,-11.231217,10.236375,0.511819,local_min,1
13716,13717,4.250000000,-16.721306,15.812723,0.790636,local_min,1
13717,13718,4.166666508,-13.224008,12.623819,0.631191,local_min,1
13718,13719,5.916666508,-0.349487,0.027783,0.001389,local_min,1
13719,13720,5.333333492,-0.227139,0.089940,0.004497,local_min,1
13720,13721,5.500000000,-16.916613,14.146298,0.707315,local_min,1
13721,13722,4.000000000,-6.839975,6.396227,0.319811,local_min,1
13722,13723,5.750000000,-0.293990,0.022576,0.001129,local_min,1
13723,13724,4.000000000,-0.163311,0.050746,0.002537,local_min,1
13724,13725,3.750000000,-17.086666,16.328304,0.816415,local_min,1
13725,13726,4.833333492,-13.094405,12.387747,0.619387,local_min,1
13726,13727,4.750000000,-8.989576,8.214230,0.410711,local_min,1
13727,13728,4.916666508,-0.206323,0.076027,0.003801,local_min,1
13728,13729,4.500000000,-14.081603,13.702375,0.685119,local_min,1
13729,13730,5.083333492,-11.523759,10.998541,0.549927,local_min,1
13730,13731,4.166666508,-12.223237,11.714442,0.585722,local_min,1
13731,13732,5.833333492,-14.375086,11.927252,0.596363,local_min,1
13732,13733,5.833333492,-0.340296,0.024515,0.001226,local_min,1
13733,13734,4.833333492,-6.947120,6.095462,0.304773,local_min,1
13734,13735,4.000000000,-0.156115,0.032122,0.001606,local_min,1
13735,13736,5.583333492,-21.738035,20.270172,1.000000,local_min,1
13736,13737,4.083333492,-11.894774,11.431193,0.571560,local_min,1
13737,13738,2.583333254,-8.308865,8.267556,0.413378,local_min,1
13738,13739,4.416666508,-15.366448,14.672553,0.733628,local_min,1
13739,13740,4.833333492,-9.669590,9.073441,0.453672,local_min,1
13740,13741,5.916666508,-0.335211,0.005541,0.000277,local_min,1
13741,13742,5.916666508,-14.790608,3.546133,0.177307,local_min,1
13742,13743,2.666666746,-7.784677,7.623340,0.381167,local_min,1
13743,13744,5.333333492,-25.891449,24.797230,1.000000,local_min,1
13744,13745,5.916666508,-1.729792,0.226764,0.011338,local_min,1
13745,13746,5.500000000,-0.221439,0.000509,0.000025,local_min,1
13746,13747,4.750000000,-7.836068,7.200316,0.360016,local_min,1
13747,13748,3.916666746,-0.156246,0.031471,0.001574,local_min,1
13748,13749,5.250000000,-0.197996,0.009895,0.000495,local_min,1
13749,13750,4.000000000,-8.843467,8.233154,0.411658,local_min,1
13750,13751,5.500000000,-0.238085,0.043077,0.002154,local_min,1
13751,13752,5.500000000,-7.200119,6.491624,0.324581,local_min,1
13752,13753,5.083333492,-7.701950,6.936666,0.346833,local_min,1
13753,13754,3.666666746,-1.663946,1.236360,0.061818,local_min,1
13754,13755,2.416666746,-10.884154,10.800909,0.540045,local_min,1
13755,13756,4.833333492,-20.056290,19.364720,0.968236,local_min,1
13756,13757,3.000000000,-14.872457,14.745702,0.737285,local_min,1
13757,13758,5.416666508,-0.208152,0.019436,0.000972,local_min,1
13758,13759,5.750000000,-0.313185,0.032542,0.001627,local_min,1
13759,13760,5.666666508,-14.917806,10.324103,0.516205,local_min,1
13760,13761,3.833333254,-1.740877,1.307582,0.065379,local_min,1
13761,13762,3.666666746,-0.161529,0.037659,0.001883,local_min,1
13762,13763,3.166666746,-12.606546,12.385867,0.619293,local_min,1
13763,13764,5.916666508,-10.082335,3.348364,0.167418,local_min,1
13764,13765,5.750000000,-2.042707,0.460769,0.023038,local_min,1
13765,13766,5.333333492,-0.241729,0.105428,0.005271,local_min,1
13766,13767,3.583333254,-9.705863,9.127122,0.456356,local_min,1
13767,13768,4.083333492,-5.151239,4.555858,0.227793,local_min,1
13768,13769,2.833333254,-3.535369,3.493762,0.174688,local_min,1
13769,13770,4.250000000,-18.889269,18.092043,0.904602,local_min,1
13770,13771,3.583333254,-12.028951,11.643366,0.582168,local_min,1
13771,13772,3.250000000,-16.761137,16.513719,0.825686,local_min,1
13772,13773,5.500000000,-0.204997,0.038314,0.001916,local_min,1
13773,13774,5.250000000,-0.172048,0.024754,0.001238,local_min,1
13774,13775,4.500000000,-12.799573,12.203797,0.610190,local_min,1
13775,13776,3.833333254,-7.416794,7.148774,0.357439,local_min,1
13776,13777,3.333333254,-8.134127,7.973894,0.398695,local_min,1
13777,13778,3.833333254,-11.414663,11.202744,0.560137,local_min,1
13778,13779,3.833333254,-8.668824,8.339371,0.416969,local_min,1
13779,13780,5.333333492,-0.182678,0.001363,0.000068,local_min,1
13780,13781,3.916666746,-0.156311,0.041584,0.002079,local_min,1
13781,13782,5.416666508,-11.237200,10.170997,0.508550,local_min,1
13782,13783,5.500000000,-13.324197,11.024536,0.551227,local_min,1
13783,13784,5.500000000,-0.615897,0.003542,0.000177,local_min,1
13784,13785,3.250000000,-20.610229,20.236114,1.000000,local_min,1
13785,13786,3.000000000,-20.966499,20.582711,1.000000,local_min,1
13786,13787,3.000000000,-6.119021,6.025817,0.301291,local_min,1
13787,13788,5.666666508,-0.253069,0.030713,0.001536,local_min,1
13788,13789,5.416666508,-0.492426,0.002736,0.000137,local_min,1
13789,13790,5.500000000,-0.220047,0.000307,0.000015,local_min,1
13790,13791,4.166666508,-0.167290,0.040658,0.002033,local_min,1
13791,13792,3.333333254,-3.736934,3.572585,0.178629,local_min,1
13792,13793,5.333333492,-10.191199,8.640549,0.432027,local_min,1
13793,13794,3.666666746,-0.165226,0.044467,0.002223,local_min,1
13794,13795,5.000000000,-6.819206,6.227384,0.311369,local_min,1
13795,13796,3.166666746,-2.259013,2.142700,0.107135,local_min,1
13796,13797,5.250000000,-0.257866,0.119971,0.005999,local_min,1
13797,13798,5.583333492,-13.923957,12.693921,0.634696,local_min,1
13798,13799,3.666666746,-1.940623,1.547144,0.077357,local_min,1
13799,13800,5.750000000,-14.153875,12.615309,0.630765,local_min,1
13800,13801,3.166666746,-17.389408,17.280161,0.864008,local_min,1
13801,13802,5.916666508,-10.775420,5.620996,0.281050,local_min,1
13802,13803,5.833333492,-0.324065,0.050664,0.002533,local_min,1
13803,13804,3.916666746,-0.193739,0.078069,0.003903,local_min,1
13804,13805,3.833333254,-0.170688,0.057245,0.002862,local_min,1
13805,13806,5.000000000,-13.742189,13.023681,0.651184,local_min,1
13806,13807,5.583333492,-14.767138,14.087958,0.704398,local_min,1
13807,13808,5.333333492,-0.182089,0.044363,0.002218,local_min,1
13808,13809,3.333333254,-6.529218,6.306243,0.315312,local_min,1
13809,13810,5.416666508,-12.209635,10.915011,0.545751,local_min,1
13810,13811,5.916666508,-0.354678,0.001258,0.000063,local_min,1
13811,13812,3.916666746,-17.332798,16.738185,0.836909,local_min,1
13812,13813,3.750000000,-2.637491,2.398627,0.119931,local_min,1
13813,13814,5.750000000,-0.286861,0.025852,0.001293,local_min,1
13814,13815,2.750000000,-7.049199,7.017956,0.350898,local_min,1
13815,13816,4.250000000,-2.951037,2.173099,0.108655,local_min,1
13816,13817,2.750000000,-4.526011,4.379590,0.218979,local_min,1
13817,13818,2.000000000,-0.037550,0.014298,0.000715,local_min,1
13818,13819,5.833333492,-12.411124,8.157489,0.407874,local_min,1
13819,13820,5.833333492,-0.277158,0.001622,0.000081,local_min,1
13820,13821,3.416666746,-19.605474,19.196676,0.959834,local_min,1
13821,13822,5.000000000,-0.168261,0.028945,0.001447,local_min,1
13822,13823,4.000000000,-0.189721,0.072055,0.003603,local_min,1
13823,13824,4.583333492,-18.147219,17.905170,0.895258,local_min,1
13824,13825,5.916666508,-0.924595,0.116986,0.005849,local_min,1
13825,13826,4.750000000,-6.752955,6.371816,0.318591,local_min,1
